"";"means";"sd";"sr"
"1";1,27694825392901;4,00533875160135;0,318811549564561
"2";1,524024759471;4,65301577380483;0,327534836234777
"3";1,59292614508876;4,74879437617248;0,335438012031309
"4";1,67930463303694;5,15008799631362;0,326072998022359
"5";0,98864408935037;3,0269545770205;0,326613453949982
"6";0,967368717802963;4,65696221004442;0,207725266852388
"7";1,16194947285802;3,61471871568643;0,32144948590761
"8";0,985102500687222;3,79789027398095;0,259381506473761
"9";1,57513045815467;5,02526149376221;0,313442486547189
"10";1,10301090316609;3,64189547175991;0,302867260117456
"11";1,04355874626815;4,08348453416854;0,255555944325533
"12";1,03240066568894;4,21292662634465;0,245055458415308
"13";1,24610786773454;4,37721620919922;0,284680447156277
"14";1,29411217527069;4,23536823540174;0,305548916491776
"15";1,02437118184693;3,15043441128086;0,325152359363181
"16";1,22664640896507;4,42564281619907;0,277167964046988
"17";1,33002342419215;4,02828648936786;0,330171011347522
"18";1,12705323651315;3,55710835617087;0,316845348429698
"19";1,03731362139776;3,3446429194582;0,310141813753258
"20";1,11241461547372;3,35257843934241;0,3318086766948
"21";2,06331059084985;7,0544424172431;0,292483866025545
"22";1,07567650177765;3,57424426219103;0,300952151803485
"23";1,32236406769517;3,89716195250678;0,339314630443977
"24";0,931846714371796;4,00251610202231;0,232815231874014
"25";1,081596829115;3,84351585722165;0,281408187007416
"26";0,981017185524204;2,99288418795055;0,327783209745907
"27";1,44761134682665;4,256189565039;0,340119095896844
"28";1,37807795212628;4,48651833654565;0,307159772623891
"29";1,0107452277592;3,63810245680351;0,277822089883433
"30";1,62505759812057;5,11022562692629;0,318001144520505
"31";1,00959596962043;3,22199554935019;0,313344929922091
"32";1,3646188403408;4,43932221938785;0,307393510293327
"33";0,934519245905463;3,68389898179005;0,253676675317348
"34";1,06964167987;3,12107766777363;0,342715495648979
"35";1,26439386834681;3,71967232064817;0,33992076703318
"36";1,20642689632567;3,83825960756137;0,314316127535774
"37";1,98740867404448;6,47029539359531;0,307158878095695
"38";1,39854387608924;4,73873019457985;0,295130513589672
"39";1,36765698894839;4,56209729656464;0,29978689625455
"40";0,965672204934778;3,84276623285431;0,251296109734341
"41";1,0956075623582;3,45021981321947;0,317547177185755
"42";1,03025362301865;3,75651846825085;0,274257569003345
"43";1,78670975984646;5,82262286637506;0,306856514813023
"44";1,29953476598111;4,12508147461169;0,315032508807221
"45";3,43456541232643;11,6917577318717;0,293759543354529
"46";1,16850600024093;3,49753468189543;0,334094185338477
"47";1,12965495357506;3,082858968546;0,366430954221641
"48";1,3234358657723;5,05728302537431;0,261689104432581
"49";1,13848486887161;3,74646039265052;0,303882798575688
"50";1,54873854473063;5,17392405229231;0,299335384338403
"51";1,2785630544258;3,52485621168011;0,362727719272377
"52";1,08547777592107;3,43216602012106;0,31626610413292
"53";1,0293131761515;3,38382296193659;0,30418647421271
"54";1,14273043362069;3,43289671797739;0,332876438617112
"55";1,01986373198154;3,51597510346307;0,290065686465476
"56";1,33945639783872;4,43209182146201;0,302217655183163
"57";1,23276454066;3,76181223746353;0,327704963151275
"58";1,3031653695112;4,25150881725986;0,306518326910376
"59";1,4463170742392;4,52121617417624;0,319895580861652
"60";0,8247605615935;3,04076308819196;0,271234732096115
"61";1,13122267999444;3,51650737323529;0,321689267198574
"62";1,67703746590111;5,66060733534859;0,296264581969602
"63";1,81310157067024;6,19203801001904;0,292811763709549
"64";0,77730556754487;2,77196768639468;0,280416532761195
"65";0,937174386082278;3,08111154235172;0,304167626910047
"66";1,55741604053363;4,83219125946184;0,32230016506157
"67";1,30799636981394;3,98686560213338;0,32807636382677
"68";1,13178766015117;3,32606319339017;0,340278459651744
"69";0,984312938140722;3,03086017906621;0,324763558853442
"70";1,16964668198419;3,54977002132904;0,329499284448368
"71";1,41152657979654;4,20963432654028;0,335308596971797
"72";1,40984988428444;4,56057996252918;0,309138288522098
"73";1,44691674404383;4,46998775101617;0,323695908051404
"74";2,41559814950257;7,80933566890822;0,30932184911963
"75";0,910419309029963;4,12815040031403;0,220539278065234
"76";1,13276464826152;3,37629590537113;0,33550514528643
"77";1,25044354334106;4,08644466376539;0,305997914135182
"78";0,919101228985519;3,48517879124129;0,263717095747093
"79";1,40514823595593;4,31188950744879;0,32587760737573
"80";1,0269070451175;3,43338332335927;0,299094784474214
"81";0,990182935902019;3,81420257569065;0,259604181018813
"82";1,42086684813889;4,06371768078517;0,349647037454717
"83";1,25455505889176;3,65028522426324;0,343686857824918
"84";1,7518657215292;5,35058032545372;0,327416021248246
"85";1,45724300780546;4,89680283634201;0,297590704896349
"86";0,960803614496667;3,0173986971856;0,31842116701145
"87";1,4439454768843;4,25960438180477;0,338985818272754
"88";3,72390180175676;12,8516091785051;0,289761519357838
"89";0,658491331428389;2,3370974710996;0,281756041231165
"90";2,37937835672022;8,15225342684118;0,291867564971196
