Date;interros;elektroenergetiki;almaznaya_osen;promagrofond;sberbank;hantimansiask;tnk-vladimir;raiffaisen;bolshoi;telekom-souz;stroikompleks;tvoya_opora;evrazia_plus;dobrodetel;nationalnyi;initiativa;socrazvitie;doverie;socium;mosenergo;regionfond;transneft;oboronnopromofond;perviy_promalyans;uralosibirskij;pensionnaykassa;ugkmkperspektiva;mejregionalniy;kitfinance;gazfond;blagosostoyanie;lukoil_garant;surgutneftegaz;soglasie;neftegarant;atomfond
27/02/2015;1.881070307;-1.835670867;0.54068292;1.543333886;0.091599583;-0.154576798;-3.974107537;-2.191104612;-4.683068443;0.238607583;-2.577332909;-2.214149013;2.353867124;-0.598963341;0.401360266;-1.932314799;-0.460494576;0.562610504;-0.492592752;-3.499051434;-1.065164371;0.525662029;0.597616898;-1.359905449;-0.056673401;0.968706241;-1.434912651;-1.566179364;1.542203054;0.51955031;-0.668134273;-1.758556411;0.456391259;0.456391259;-1.323944221;-3.735308867
30/01/2015;-0.47951976;-0.62273875;-0.344765912;-0.25503737;-0.093415271;-0.727876656;0.091357576;-3.022926083;0.074485916;-7.502324647;-0.972046531;-0.023241132;-0.388430651;-0.930547254;-0.131503038;-1.434644614;0.061716365;0.512664218;0.022272831;-7.163887398;0.084522651;-0.509305563;-0.154759275;-0.193504464;-0.222408373;0.464173362;-0.122440408;-0.662750068;-0.544880417;-0.392586807;-3.074985473;-1.978406089;-1.73282173;-1.73282173;-2.56433789;0.009387593
30/12/2014;13.97124035;35.99374995;36.20609537;27.03908871;41.79967315;31.71770505;46.88821655;48.70231183;60.58173589;-1.95160974;25.13805819;30.17776581;14.81416718;22.02002306;19.43197755;21.93698739;38.95948901;11.35007145;63.17361832;36.1516074;30.36273403;19.39802153;22.66212547;29.60245272;23.88949599;24.25996364;23.45098618;20.02463017;30.7925295;41.70841108;18.45219773;44.47615293;24.38095503;67.7662899;65.03465394;0
28/11/2014;0.320995629;1.242827561;1.26068396;0.809666875;1.365512993;0.893764842;1.463945345;1.797618322;1.980357006;0.82248567;7.225069105;1.024186346;0.096657422;1.174781225;2.544161918;0.585019347;1.259828662;0.71876652;2.105569279;1.35117059;1.262096757;0.611600284;0.732758142;1.052746213;0.784747668;1.139861097;0.654447444;0.993337903;0.958916085;1.300887581;0.785938601;2.608569626;1.388072592;2.652649531;2.409280247;0
31/10/2014;0.23831702;2.20778118;1.571924848;1.040038443;1.93090611;1.250665733;2.206202868;2.547753044;3.049335925;-0.008058788;5.933638963;1.557225518;-0.010143355;1.364045126;2.208202296;0.638919581;1.745076594;1.145963446;3.192414958;2.128195775;1.803986363;0.515981531;1.28102329;1.264857016;0.866669771;1.913622205;0.792681657;1.740316733;1.222232685;1.821962695;0.861729422;3.216264304;1.372682476;3.752022469;3.464532932;0
30/09/2014;0.774568177;0.803587916;1.0079207;0.745866742;1.084362619;1.409560103;1.033148763;1.162709432;1.226785577;0.948935272;4.216297811;0.88306232;0.874634952;0.971116872;1.725654041;0.752355158;0.856904638;0.68736142;1.222797724;0.942905799;0.925948087;0.758494246;0.607531423;0.921628858;0.718105235;0.8555047;0.774941874;0.786870193;0.796870837;1.007963245;0.761042465;1.551803226;1.000576786;1.51130987;1.443871644;0
29/08/2014;0.279353108;0.469712844;0.745454989;0.653246552;0.779421131;0.225045894;0.927436983;1.130424197;1.1603899;-0.252581991;-2.08206213;0.622863476;0.232422374;0.176413493;-0.38739408;0.511753587;0.875198485;0.398095565;1.258534165;0.479084668;0.654904521;0.523180539;0.343835975;0.60655388;0.678345389;0.522381987;0.539499205;0.404674773;0.762478526;0.898504605;0.50157253;0.336181156;0.358375056;1.172446419;1.156524748;0
31/07/2014;0.547446981;1.636772541;1.66314508;1.353357612;1.69509685;0.463702218;1.926596754;2.229613388;2.445856331;0.546392603;2.42239949;1.437940985;0.178350366;1.19919893;1.440070894;1.053723078;1.852919956;0.963311821;2.636672068;1.614178094;1.584651192;1.095262109;1.186178869;1.427701761;1.366232325;1.361253785;1.090091464;1.211953569;1.533544222;1.786413951;1.150678508;2.156874679;1.445398464;2.846523441;2.663910384;0
30/06/2014;1.020012519;1.137116418;1.204556837;1.226737594;1.291135356;1.041090708;1.433821611;1.423787153;1.552578682;0.270996886;-2.698137123;1.149529987;1.098359125;0.754133329;-0.128196599;1.134862926;1.364412656;0.951872934;1.601178215;1.085274698;1.116573136;1.068274832;1.074348883;1.119684798;1.190577994;1.039256792;1.165077212;0.966037491;1.276829521;1.370916048;1.037374165;0.657237769;0.836260313;1.411042065;1.446384689;0
30/05/2014;0.643052743;-0.004065556;0.393028231;0.362648963;0.383785035;0.930886088;0.290660802;0.323672873;0.190372334;0.792883999;1.912462388;0.260857521;0.843525362;0.393594884;0.784851547;0.451124136;0.270908047;0.354520322;0.159389996;0.154424647;0.297959848;0.469325275;0.14235292;0.410189939;0.389368899;0.231998966;0.457951064;0.195843458;0.355421572;0.353126518;0.456297757;0.400398196;0.522095884;0.241397603;0.258958526;0
30/04/2014;0.384657399;0.969638242;0.938748815;0.763512573;0.957972368;0.4049164;1.066147125;1.267818863;1.319562789;0.757221267;4.071851411;0.785375685;0.149983746;0.90136975;1.617890049;0.577096755;1.043172469;0.741816752;1.430927545;0.997122005;0.989371984;0.60322209;0.74352896;0.83614517;0.779102254;0.920467058;0.624744818;0.835243818;0.850663364;0.960029574;0.768092526;1.690729034;1.132075713;1.697523518;1.539025519;0
31/03/2014;-0.347047869;0.126008062;0.017022831;-0.409131862;-0.123918667;0.002897234;-0.383520118;0.02357121;-0.236283741;1.977577065;14.89740831;-0.029196513;-0.777762146;1.039970749;4.433230095;-0.401239885;-0.360685504;0.33851389;-0.233325915;0.355955784;0.309568937;-0.189847823;-0.129992074;0.051499055;-0.310223649;0.442322632;-0.404516629;0.487252384;-0.394753596;-0.355565806;0.094361458;2.531942563;1.070792837;0.709495378;0.403232739;0
28/02/2014;-0.438961657;-1.296908638;-1.321393241;-0.789933369;-1.554623409;-1.579352521;-1.651004514;-1.613479279;-2.216188205;-0.400991686;-5.483891424;-0.936208273;-0.535555836;-1.069220807;-1.998294267;-0.662227478;-1.268381336;0.007078108;-2.284045963;-1.408078571;-0.953624456;-0.557469403;-0.681268588;-1.058814025;-0.62267079;-0.596737575;-0.707177708;-0.437684382;-0.921887719;-1.424046561;-0.481750888;-2.395984017;-1.148313081;-2.765625353;-2.588765809;0
31/01/2014;0.788821927;1.629821191;1.814945567;1.47523899;1.875609134;0.933947444;2.07685888;2.33066483;2.582717172;0.642361102;2.247247381;1.527672224;0.568141301;1.267334903;1.449755057;1.228178883;1.947893089;0.94000932;2.748963456;1.660660227;1.626722067;1.249455603;1.202271267;1.567526716;1.468495061;1.33809056;1.261395092;1.170264709;1.653791827;1.951657621;1.236221927;2.167985401;1.514598972;2.950273153;2.798352314;0
30/12/2013;0.676933835;1.035719348;0.565379371;0.627900767;0.738313531;0.87534546;-0.817679797;1.157418997;-0.625384957;0.769930285;-2.891449225;0.958395815;0.594802924;1.002749369;0.827762793;0.973517403;1.009908055;0.372702505;1.174377524;0.976893027;0.844857206;0.46654089;1.331576428;0.639917453;0.773750048;1.058715257;0.769746321;0.147323773;1.101177928;0;0;0;0;0;0;0
29/11/2013;0.457282033;-0.466600474;0.657542313;0.520510871;0.256969098;-0.953303222;3.776202433;-0.294606854;3.412568273;0.151622745;8.309235119;-0.533037272;0.204220836;-0.250543107;0.24221737;-0.154039347;-0.224829282;0.631645475;-0.280480635;-0.285241261;0.086992219;0.87634172;-0.712264059;0.605122868;0.404954515;-0.50995196;0.280530886;1.78415464;-0.276147594;0;0;0;0;0;0;0
31/10/2013;-1.137544407;-2.508316313;-0.66937102;-1.42594101;-0.6812495;-1.685663601;-4.041082475;-1.853206643;-4.266098431;0.653346455;-5.97680976;-0.351367939;-0.246370802;-0.803416598;-1.522880319;-0.852705925;-1.059275166;-0.721610666;-3.437289458;-0.460300573;-0.655313058;-0.642101548;-2.347128764;-0.333314703;-1.000556127;-1.723817029;-0.764111227;-3.634097056;-1.405283517;0;0;0;0;0;0;0
30/09/2013;1.54069035;1.3618863;1.417832989;1.589255834;1.277242286;1.773553002;4.769415841;1.493371156;4.611050676;0.762325439;8.200427059;0.938051537;-0.182507118;0.889705645;1.492581364;0.650783507;0.63528012;0.102157986;1.995593009;0.865350794;1.104865403;1.629012252;1.117877922;1.223808195;1.46654689;0.476412715;1.258630303;3.104426955;1.090975402;0;0;0;0;0;0;0
