"";"means";"sd";"sr"
"1";0,116386564409722;2,02018806903599;0,0576117472395827
"2";0,807415146091;1,00871581225205;0,800438672898731
"3";-0,397020254366167;3,68565893543313;-0,107720291356669
"4";0,0500466812223334;2,01886749846213;0,0247894828464257
"5";-0,1298488063795;2,45161439071613;-0,0529646125717064
"6";0,214885866416667;1,76014358263714;0,122084282518994
"7";0,345589239509;1,46061898053166;0,236604647834445
"8";-0,234319157553;2,32262488128418;-0,100885493581488
"9";-0,176030976258667;2,25963493474794;-0,0779023963347878
"10";0,136233904071333;1,83233306695401;0,07434996755137
"11";-0,269615736321333;2,63373311890565;-0,102370181088569
"12";0,0786567910215;2,03351700244448;0,0386801737713267
"13";0,0729009029191666;2,21666351579839;0,0328876721250628
"14";0,122729275725333;1,91146152534561;0,0642070343022694
"15";0,2672018718425;1,85357459210117;0,144154906406872
"16";0,107415859686167;2,0336144635917;0,0528201690188868
"17";0,440849040117;1,47852646747824;0,298167837921026
"18";-0,153569611208;2,38592982104145;-0,0643646807436137
"19";-0,139363056426333;2,25559891945463;-0,0617853888935312
"20";0,290995804108333;1,90468135931371;0,15277925763561
"21";0,0417796078976666;2,16006891734697;0,0193417939409919
"22";0,186745644615;1,80055107807898;0,103715827275636
"23";0,295228492810667;1,86303333721356;0,158466564668255
"24";-0,128219408494833;2,77686436242306;-0,0461741704888138
"25";0,0343066757181667;2,02143596256688;0,0169714383010199
"26";0,121908344208833;1,9601926726883;0,0621920211759809
"27";0,221189063038667;1,94804852976676;0,113543918264269
"28";0,268829501447;1,71806358894003;0,156472381568167
"29";0,4573426991645;1,41509352668939;0,323189026406229
"30";0,307307325191667;1,71971639087127;0,178696514624701
"31";0,6472397836005;1,14738265251969;0,564101071407292
"32";0,0752659091656667;2,09216197133554;0,0359751827042437
"33";0,340321047655833;1,67144962801183;0,203608318164299
"34";-0,0146162643956667;2,56329460808154;-0,0057021398748254
"35";0,188726533291167;2,0549669101148;0,0918392079026826
"36";0,108274709463333;2,07993106059536;0,0520568741505985
"37";0,1099239091095;1,90374112344003;0,0577409962709999
"38";0,0679655175436667;2,07538241259335;0,0327484309066388
"39";0,487675949554167;1,40572634270507;0,346920972268131
"40";0,330765989124833;1,73433986806012;0,190715784844869
"41";0,00621933044666664;2,40534301602893;0,00258563140692273
"42";-0,0297609596775;2,27785754951317;-0,0130653296049442
"43";0,017312395973;2,18882258129914;0,00790945603399454
"44";0,3050449047225;1,72211345765393;0,177134034558947
"45";0,102028342437833;2,11186780434556;0,0483118982295629
"46";0,249013930779667;1,9353961096491;0,128663031582106
"47";0,200916286732667;2,00993218023748;0,0999617244343676
"48";0,121111044686667;2,13422654741908;0,0567470425448162
"49";0,256570264504167;1,84419926511948;0,139122853672509
"50";0,0326573156796667;2,32935305965777;0,0140199080359526
"51";0,205985139517;1,88043171185044;0,109541409144978
"52";-0,140888750285167;2,44827753933767;-0,0575460698476535
"53";-0,0119493886768333;2,34898503002641;-0,00508704335025028
"54";0,150497185177833;2,06628720234005;0,0728345919228443
"55";0,0456479828768333;2,12774676201323;0,02145367282037
"56";0,0940604920565;2,21252456023198;0,0425127448287571
"57";0,243832125477666;1,86908829285209;0,130455113549289
"58";0,224083807483;2,03366807446995;0,110187011487312
"59";0,0998641250195;2,1540985973394;0,0463600529441157
"60";-0,1424663950335;2,37409032865771;-0,0600088350951876
"61";0,260046963192167;1,73478020844517;0,149901965635888
"62";0,216515922138167;1,9126712054734;0,11320080603429
"63";0,1235835018965;2,06773338239656;0,0597676194371169
"64";0,227205991581833;1,87169611585791;0,1213904274614
"65";0,365018349039333;1,50235505938875;0,242964102765324
"66";0,188290423079;1,89627303657388;0,0992949957350008
"67";0,320035117130833;1,52456141006316;0,209919466030282
"68";0,165194398162;1,93511695269928;0,0853666223798884
"69";0,432435717613333;1,4572812873445;0,296741419359972
"70";-0,0299780828435;2,45837610120276;-0,0121942622322245
"71";0,171313020487;1,96128965486604;0,0873471289984962
"72";0,0689338381113333;1,8442832194331;0,0373770348203473
"73";-0,109658360118;2,24666112447515;-0,048809479508672
"74";0,130180441709333;2,08878303012115;0,0623235825990903
"75";0,326940366446167;1,54223900025518;0,211990726723985
"76";0,408092778405333;1,52069683954078;0,268359062631161
"77";0,223677180765;1,83158397556813;0,12212226343355
"78";0,3557562027475;1,82225833880204;0,195228193046094
"79";0,291703235018167;1,59993670873537;0,18232173399455
"80";0,1109160564135;1,8228244770093;0,060848456783661
"81";0,184227901980833;1,88694963855248;0,0976326544264098
"82";0,178844241829833;2,06208251724174;0,0867299151874181
"83";-0,0583899164529999;2,51121149507602;-0,0232516920886556
"84";0,277927512289333;1,84007276708619;0,151041587735381
"85";0,661698144019833;1,15566964529557;0,572566863474727
"86";-0,120067593000667;2,31500794202688;-0,0518648730403676
"87";0,0281552331685;2,06308334769581;0,0136471622438064
"88";-0,175062003421667;2,49781794667998;-0,0700859739014822
"89";0,457793684466;1,40195315377355;0,326539929835591
"90";0,175305658699167;1,88978039392869;0,0927650954906573
"91";-0,0726721196293333;2,45219265405344;-0,0296355669727691
"92";-0,273780239507;2,54072710741448;-0,10775664915293
"93";0,117386249066167;1,96115204557288;0,0598557614801746
"94";-0,096289226356;2,84668432780519;-0,0338250453046332
"95";0,413596437026333;1,49309882602598;0,27700539965406
"96";-0,0062127657745;2,45527558137675;-0,00253037411426391
"97";0,254522039064;1,76447128316605;0,144248331776362
"98";-0,0541231091248334;2,28290442856795;-0,0237080047887876
"99";0,126476482481667;2,10497125417745;0,0600846601732285
"100";0,0459802829001667;2,21683362156694;0,0207414225645252
"101";0,00783791316400002;2,14319134175583;0,00365712244692942
"102";0,503198260745833;1,4637913867927;0,343763643703619
"103";0,284494895355667;1,8239298853641;0,155979074436228
"104";0,0882119287191667;2,13942557945817;0,0412315948571144
"105";-0,0761751968843334;2,56906669265359;-0,0296509222988104
"106";0,347136550635667;1,59544066931302;0,217580357146807
"107";0,171206386235167;1,91494901445016;0,089405193006836
"108";0,0282337323148333;2,12997100509237;0,0132554538288698
"109";-0,064851500534;2,57800991416488;-0,0251556443509675
"110";0,215722398718;1,90489388678804;0,113246412419194
"111";0,125471619245333;2,10485432345987;0,0596105953019534
"112";-0,832124707777333;3,29150807691878;-0,252809559731141
"113";0,0972377937988333;2,02429159520496;0,0480354678294201
"114";0,504151483510833;1,37355079139914;0,367042476090229
"115";0,233553560933;1,83342559642566;0,127386440654217
"116";-0,116420271051;2,36092670907767;-0,049311260109587
"117";0,209333956930333;1,91505888742345;0,109309409911658
"118";-0,0161864846636667;2,27704424776231;-0,00710855078006209
"119";-0,173762736691;2,69988844836365;-0,0643592281734136
"120";0,135438996415833;1,9784211947896;0,0684581204308404
"121";-0,145702023207;2,6042295176143;-0,0559482266142485
"122";-0,0830868300591667;2,69158734675913;-0,0308690818298018
"123";0,215387326536667;2,08673872575919;0,103217199104936
"124";0,0207389163948334;2,40471768182722;0,00862426244525925
"125";-0,226757017566833;2,5481410994561;-0,0889891920095141
"126";-0,0204707715783333;2,09028553238126;-0,00979328960623521
"127";0,0192051094893333;2,19577230036679;0,00874640302463295
"128";-0,265837100092667;2,58456294558844;-0,10285572674731
"129";0,0667226714415;2,04436045417115;0,0326374301094332
"130";-0,121621182334667;2,36482233909822;-0,0514293104914784
"131";0,378396902442667;1,46850910640742;0,257674195407872
"132";0,086498226201;1,8622476036247;0,0464482950777537
"133";0,0646143864616667;2,03568323586242;0,0317408844968421
"134";0,335850009394833;1,59816869115492;0,210146783161
"135";0,424845926122;1,55851378503423;0,272596835653058
"136";0,0130297604248333;2,01773197587284;0,00645762696960624
"137";-0,0953823307903333;2,10206747240287;-0,0453754848702843
"138";0,0463988247721667;2,09803207869179;0,0221154029261069
"139";0,273866836363333;2,02713166039364;0,135100665494096
"140";-0,173322449001167;2,5119958920443;-0,0689979030419968
"141";0,104003712468167;2,01730106171978;0,0515558705845829
"142";-0,152721340489;2,55202706274336;-0,059843150849987
"143";-0,0808643516316667;2,1674941488347;-0,0373077600579181
"144";-0,112040219179833;2,1565965036901;-0,0519523327558604
"145";0,159473374841667;1,78901120076491;0,0891405122413333
"146";0,1176067208715;1,90675644030985;0,0616789425147499
"147";0,134764918992167;2,0092003645988;0,0670739072949932
"148";-0,0279523995458333;2,21157758320186;-0,0126391222981039
"149";0,331796228797167;1,50043768517979;0,221132961451451
"150";0,0977336528393333;2,0117399359862;0,0485816536675859
"151";-0,105636172601667;2,57793688471257;-0,0409770205112856
"152";0,290593908348667;1,61702103447994;0,17970941759711
"153";0,124566671872;1,9826786954007;0,0628274627457099
"154";0,290526598600167;1,63428092180351;0,177770293175518
"155";0,299958475490333;1,67674968774863;0,178892817265461
"156";0,1978607214035;1,73494394734538;0,114044446050401
"157";0,193909379695;1,81690420949221;0,106725152972811
"158";0,307274406672167;1,82476371052654;0,168391340149735
"159";0,179274590604333;1,86086741063429;0,0963392607016671
"160";0,3390542784015;1,6513062903061;0,205324887570464
"161";0,240081669316;1,76699173315188;0,135870284400116
"162";0,0589306599916667;2,08686303216783;0,0282388729318999
"163";0,1249478441555;2,20018940187588;0,0567895855006708
"164";-0,120809152778167;2,4535016608125;-0,0492394827799544
"165";-0,0862137243788333;2,25378210667635;-0,0382529101297963
"166";0,323169942676;1,63191180430759;0,198031500123329
"167";0,251725174503167;1,94114214977666;0,129678897824216
"168";-0,0765575845433333;2,88537125354603;-0,0265330100759986
"169";0,403603359187333;1,51537645942273;0,266338675566521
"170";0,205181541472333;1,84575918584314;0,111163765590909
"171";0,146295006373;1,85353090523214;0,0789277405410607
"172";0,294093160716;1,82171900356034;0,161437170135037
"173";0,299857656146667;1,71423150832328;0,174922497160236
"174";0,0754341331543333;2,42559751095459;0,0310991963067468
"175";0,213133587331833;1,78975525876966;0,119085325374794
"176";0,257737062017833;1,82560898219284;0,141178677653224
"177";-0,102759279909167;2,43062085640503;-0,0422769678941829
"178";-0,287727033257;2,79547801752429;-0,102925879385671
"179";0,093818251816;2,20013369774681;0,0426420684852383
